video_path,category,actual_label,predicted_label,prediction_probability,evidence_type,feature,feature_family,feature_value,shap_value,direction
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_8_min,Texture (LBP & Gray),0.093475,0.465593,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.03009,0.444532,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_3_max,Texture (LBP & Gray),0.111862,0.396804,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_3_mean,Texture (LBP & Gray),0.109502,0.38787,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000709,0.320045,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_4_max,Texture (LBP & Gray),0.279388,0.297661,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,h_mean_min,Color (HSV),88.52504,0.296262,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_4_min,Texture (LBP & Gray),0.27243,0.294159,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top FAKE Evidence,lbp_hist_8_max,Texture (LBP & Gray),0.107315,0.254661,Pushes FAKE
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.059982,-0.701448,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.035952,-0.501225,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.064682,-0.473014,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,glcm_energy_mean,Texture (GLCM),0.067774,-0.463496,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,h_hist_6_std,Color (HSV),0.013475,-0.434843,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,glcm_correlation_max,Texture (GLCM),0.97308,-0.399162,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,lbp_hist_4_std,Texture (LBP & Gray),0.00248,-0.312586,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,lbp_hist_3_std,Texture (LBP & Gray),0.001557,-0.292086,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,s_hist_0_std,Color (HSV),0.005339,-0.285085,Pushes REAL
Dataset\Video\DeepFakeDetection\14_18__talking_angry_couch__A5A1Q467.mp4,DeepFakeDetection,FAKE,FAKE,0.8922,Top REAL Evidence,dct_high_low_ratio_min,Frequency (DCT),2.8e-05,-0.278083,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.476237,2.876374,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.009224,2.677482,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,h_hist_7_std,Color (HSV),0.069808,2.553685,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.057689,2.535436,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,edge_density_std,Edge (Canny),0.028632,1.485494,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,edge_mean_std,Edge (Canny),7.301137,1.485494,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,s_std_std,Color (HSV),7.666416,1.096483,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,s_mean_std,Color (HSV),17.749211,0.992237,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,s_hist_0_std,Color (HSV),0.064645,0.907253,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top FAKE Evidence,s_hist_5_std,Color (HSV),0.02866,0.733867,Pushes FAKE
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,h_hist_6_std,Color (HSV),0.064817,-2.69943,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,h_mean_std,Color (HSV),12.358981,-1.846792,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,lbp_hist_2_std,Texture (LBP & Gray),0.003905,-1.207026,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,edge_std_std,Edge (Canny),10.56735,-1.107394,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,s_hist_7_std,Color (HSV),0.035697,-0.861206,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.002307,-0.828083,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,s_hist_4_std,Color (HSV),0.018525,-0.6923,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,s_hist_1_std,Color (HSV),0.057037,-0.629809,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,v_hist_6_max,Color (HSV),0.355637,-0.58187,Pushes REAL
Dataset\Video\DeepFakeDetection\15_21__kitchen_pan__87WSBJP3.mp4,DeepFakeDetection,FAKE,FAKE,0.999,Top REAL Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.178055,-0.552641,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,gray_mean_min,Texture (LBP & Gray),155.93187,0.593864,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,v_mean_min,Color (HSV),167.44368,0.522134,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,dct_low_energy_min,Frequency (DCT),3330641.25,0.450748,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,h_std_mean,Color (HSV),37.647234,0.445122,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.000535,0.445018,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.041794,0.424193,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,s_hist_6_min,Color (HSV),0.001846,0.40045,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,s_hist_3_mean,Color (HSV),0.047093,0.361075,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,s_hist_7_std,Color (HSV),0.00041,0.34438,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top FAKE Evidence,v_hist_6_mean,Color (HSV),0.229611,0.339957,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,h_hist_4_max,Color (HSV),0.619781,-0.607096,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,s_std_mean,Color (HSV),36.760648,-0.547608,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,v_hist_6_min,Color (HSV),0.215652,-0.541807,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,v_hist_0_min,Color (HSV),0.01358,-0.512983,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,glcm_dissimilarity_std,Texture (GLCM),0.034956,-0.508863,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,s_std_max,Color (HSV),39.388931,-0.461515,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,v_hist_2_min,Color (HSV),0.039383,-0.382627,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,v_hist_1_min,Color (HSV),0.020615,-0.363773,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,h_hist_7_std,Color (HSV),0.000813,-0.350202,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__kitchen_still__FW94AIMJ.mp4,DeepFakeDetection,FAKE,FAKE,0.8359,Top REAL Evidence,v_hist_0_mean,Color (HSV),0.014995,-0.346914,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,s_hist_5_std,Color (HSV),0.041161,1.116726,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_2_max,Texture (LBP & Gray),0.039673,1.081331,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_9_min,Texture (LBP & Gray),0.088318,0.828242,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,s_hist_0_std,Color (HSV),0.060425,0.82241,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_3_std,Texture (LBP & Gray),0.005678,0.761877,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_4_std,Texture (LBP & Gray),0.018091,0.733897,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.097238,0.716339,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.191262,0.690222,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.003907,0.614936,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.033174,0.588723,Pushes FAKE
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.002603,-1.041103,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.075439,-0.808172,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.169388,-0.722011,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,s_hist_4_std,Color (HSV),0.01786,-0.655385,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_6_min,Texture (LBP & Gray),0.059128,-0.648566,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,h_hist_2_std,Color (HSV),0.02238,-0.627508,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_6_max,Texture (LBP & Gray),0.067307,-0.596348,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,lbp_hist_2_std,Texture (LBP & Gray),0.002392,-0.547455,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,h_mean_std,Color (HSV),4.857436,-0.503634,Pushes REAL
Dataset\Video\DeepFakeDetection\20_01__walking_and_outside_surprised__6UBMLXK3.mp4,DeepFakeDetection,FAKE,FAKE,0.973,Top REAL Evidence,v_mean_min,Color (HSV),74.361343,-0.411355,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,lbp_hist_4_std,Texture (LBP & Gray),0.025011,1.197724,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,v_hist_5_std,Color (HSV),0.051074,1.020347,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,s_hist_0_std,Color (HSV),0.058843,0.790595,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,lbp_hist_6_std,Texture (LBP & Gray),0.00324,0.64376,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,v_hist_5_mean,Color (HSV),0.369884,0.593254,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.003819,0.581024,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,lbp_hist_9_mean,Texture (LBP & Gray),0.090541,0.560143,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,v_hist_5_max,Color (HSV),0.419357,0.556784,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,lbp_hist_5_std,Texture (LBP & Gray),0.013281,0.555633,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top FAKE Evidence,s_std_mean,Color (HSV),89.526927,0.537716,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,lbp_hist_7_std,Texture (LBP & Gray),0.006269,-1.647949,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,lbp_hist_0_std,Texture (LBP & Gray),0.002516,-0.978242,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_hist_0_min,Color (HSV),0.002106,-0.561577,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,lbp_hist_2_std,Texture (LBP & Gray),0.002291,-0.503217,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_hist_3_std,Color (HSV),0.042085,-0.498696,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_hist_2_min,Color (HSV),0.025192,-0.46708,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_hist_4_mean,Color (HSV),0.25002,-0.445587,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_hist_1_min,Color (HSV),0.003677,-0.428494,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,v_std_min,Color (HSV),35.139416,-0.403225,Pushes REAL
Dataset\Video\DeepFakeDetection\22_19__walk_down_hall_angry__VK6BF5NV.mp4,DeepFakeDetection,FAKE,FAKE,0.9956,Top REAL Evidence,lbp_hist_5_mean,Texture (LBP & Gray),0.242528,-0.401331,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,lbp_hist_1_std,Texture (LBP & Gray),0.010213,3.061139,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,glcm_dissimilarity_std,Texture (GLCM),0.418291,2.431849,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,s_std_std,Color (HSV),13.643513,2.239426,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,edge_density_std,Edge (Canny),0.026605,1.359435,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,edge_mean_std,Edge (Canny),6.784288,1.359435,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_6_std,Color (HSV),0.032164,1.266148,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,v_hist_4_std,Color (HSV),0.068188,1.079417,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,s_hist_0_std,Color (HSV),0.058027,0.774201,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,lbp_hist_4_std,Texture (LBP & Gray),0.0157,0.573568,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top FAKE Evidence,lbp_hist_6_std,Texture (LBP & Gray),0.002991,0.536323,Pushes FAKE
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_7_std,Texture (LBP & Gray),0.006285,-1.654397,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_2_std,Texture (LBP & Gray),0.003565,-1.058443,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,edge_std_std,Edge (Canny),8.945663,-0.900879,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_7_std,Color (HSV),0.03556,-0.856516,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,glcm_correlation_std,Texture (GLCM),0.013037,-0.794775,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_1_std,Color (HSV),0.065843,-0.75418,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,h_mean_std,Color (HSV),6.113202,-0.72848,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_1_max,Texture (LBP & Gray),0.069244,-0.606048,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,s_hist_4_std,Color (HSV),0.016874,-0.600586,Pushes REAL
Dataset\Video\DeepFakeDetection\22_23__kitchen_pan__TU7RHG0S.mp4,DeepFakeDetection,FAKE,FAKE,0.9984,Top REAL Evidence,lbp_hist_5_min,Texture (LBP & Gray),0.178558,-0.542801,Pushes REAL
